Acc_X,Acc_Y,Acc_Z
-0.609902,-9.116537,3.371825
1.940737,-10.453249,0.402267
0.048093,-8.369652,3.820118
1.440761,-10.221637,0.500118
0.483649,-8.836946,3.117226
1.578656,-10.261777,0.610689
0.998673,-8.299008,2.910397
-0.091293,-9.508195,2.349345
2.158238,-10.064406,0.112507
1.612086,-9.42236,1.57084
1.59025,-10.401116,0.385544
1.842694,-9.146124,1.48773
2.004138,-10.504352,0.036112
0.775385,-8.935019,2.821004
1.951206,-10.60674,1.108264
0.540636,-8.445129,3.038224
1.876254,-10.418588,0.846479
0.399373,-8.7391,3.117116
1.655401,-10.328103,0.33905
0.559306,-8.535647,2.564134
0.889698,-9.626285,1.774901
1.621943,-9.62189,1.611624
0.174342,-9.495125,2.484005
2.415909,-10.327399,0.329611
-0.046818,-8.332837,3.753151
1.79638,-9.989477,0.304802
0.95025,-8.613941,2.779475
0.646676,-9.745659,2.041644
2.488755,-10.311211,-0.493124
-0.154235,-8.610627,4.217901
1.182046,-9.49954,0.778582
1.667695,-9.118882,2.17624
0.963709,-9.612268,2.208637
2.242349,-10.008794,1.023929
0.150273,-8.837002,3.499107
1.510383,-10.644675,0.884809
-0.214093,-7.259178,5.276926
1.154396,-9.873922,0.304399
1.66328,-9.389499,1.721966
2.116338,-9.841187,0.311155
1.404705,-9.691247,1.39563
2.007174,-9.827436,0.816463
1.996818,-10.842304,0.128205
0.167248,-8.061047,3.638288
2.130626,-10.347363,0.94195
0.595813,-8.619843,3.669808
2.212895,-10.231261,0.785195
0.542024,-8.378096,3.341178
1.569794,-10.00787,0.091163
1.364167,-9.796538,1.218786
-0.417847,-8.603851,3.517617
2.099883,-10.126835,0.442712
0.259428,-8.513883,4.317515
2.001565,-10.447073,0.7029
0.594678,-8.10216,3.736876
1.769343,-9.837884,0.893318
1.49569,-8.589625,2.368111
0.720617,-9.58778,2.197619
2.371337,-10.566238,-0.271079
0.155716,-8.244038,3.962041
1.977324,-10.305931,0.063014
0.803713,-8.729559,3.143004
1.592863,-9.723675,0.886435
1.876343,-9.030709,1.895753
0.927983,-9.779972,2.002385
2.056266,-10.987709,1.057844
0.037662,-7.25021,4.650052
2.155028,-9.903053,0.010834
1.85147,-9.229361,1.59584
1.683882,-10.302137,0.134081
1.510586,-9.347187,1.791867
1.888087,-10.321723,0.241476
0.599892,-8.934989,2.782139
1.783426,-10.650112,1.028789
0.117988,-8.198142,3.253342
1.710235,-10.430268,0.885942
-0.09225,-8.268903,3.643497
1.267554,-10.132435,0.295223
1.376613,-9.127619,1.62793
1.078406,-9.671069,1.903358
1.703359,-9.420636,1.240647
0.833327,-9.609037,2.166692
1.837073,-9.394513,1.326867
0.55868,-9.578329,2.471399
2.116232,-10.526836,0.615168
-0.119509,-8.111732,3.693182
2.333632,-10.533607,-0.126284
1.071606,-8.038757,2.370188
1.204534,-9.787439,1.826795
1.936774,-10.086354,0.97643
-0.106314,-8.589028,3.829147
2.354471,-10.305081,0.254287
0.386318,-8.433045,3.563546
1.623018,-10.030704,0.665724
1.082328,-8.735073,2.589341
0.423903,-9.332474,2.998264
2.011184,-10.268224,0.089506
1.529446,-9.28578,1.894642
1.515895,-10.320045,0.01238
1.846437,-9.430678,0.709056
1.289582,-9.460343,2.105227
1.574076,-9.991884,1.30423
0.444484,-8.706744,3.197365
1.984083,-10.104945,1.277665
0.153607,-8.491881,3.612151
1.838939,-10.43865,0.351249
0.245168,-8.125182,4.921184
1.332943,-9.490116,0.379711
2.444999,-10.480655,0.156049
0.629811,-8.761336,2.292432
2.364817,-10.069903,0.757785
0.102698,-8.84814,3.175144
2.509764,-10.337922,0.274694
0.448681,-8.224457,3.801888
1.53964,-9.537154,1.03647
1.613775,-10.282053,1.175773
-0.207892,-8.011162,4.558476
2.327645,-10.305068,0.123925
1.626883,-8.467988,1.696181
1.288262,-9.8081,2.077718
2.38392,-10.015568,0.946747
0.325266,-8.780254,3.312248
2.131481,-9.93098,0.006854
1.099942,-9.001974,3.140471
0.459364,-9.539371,1.566535
0.018175,-9.887811,0.614568
-5.051408,-9.734169,1.001159
-4.228519,-7.509599,2.317551
-4.54807,-10.143115,0.118022
-4.365256,-6.478126,3.222888
-4.695274,-10.353579,0.325308
-4.091037,-6.721638,2.506257
-3.635803,-9.585849,0.782411
-4.744901,-7.550801,2.561674
-3.749459,-8.694425,1.238247
-4.831197,-8.025757,2.3094
-3.780163,-9.933748,-0.148182
-4.216259,-6.995242,3.724165
-3.903819,-10.302454,0.236693
-4.32127,-6.685143,3.217396
-3.864534,-10.278271,0.441592
-4.374736,-6.728908,2.861749
-4.220599,-10.315915,0.109962
-3.792813,-6.137842,4.605986
-3.941516,-9.055005,-0.669744
-2.42722,-9.444455,2.090831
-2.785378,-9.192162,-0.25422
-2.472714,-9.418891,1.706807
-2.689058,-9.642382,-0.079429
-2.398624,-9.3286,1.712159
-3.495174,-9.287044,0.699793
-2.54878,-8.863579,2.444542
-2.849569,-9.031293,0.924037
-2.151068,-8.877246,2.140624
-3.960808,-8.893569,1.809916
-2.689139,-10.415352,-0.240565
-3.714435,-6.869266,4.521819
-2.898039,-10.168528,0.052367
-3.415561,-7.585433,3.389952
-3.513057,-9.75583,0.577733
-2.945441,-7.74825,3.314763
-3.764367,-9.418292,0.631896
-2.733905,-7.917182,2.372959
-3.959594,-8.850406,1.866882
-3.01683,-10.061434,-0.119649
-4.069602,-7.447361,3.231745
-2.759121,-10.276584,0.392872
-3.980179,-7.207243,3.375402
-2.775682,-10.396003,0.399192
-3.809124,-7.274803,3.068047
-3.013502,-10.710823,0.248513
-3.145739,-6.056143,5.181349
-3.008542,-9.668293,-0.404922
-2.392955,-8.555079,2.441549
-1.950536,-9.882281,0.132361
-2.206315,-9.857655,1.196271
-2.479326,-8.925118,3.01387
-1.384538,-9.975114,1.335107
-2.721828,-8.423563,2.813699
-0.887429,-9.636977,1.62002
-2.503216,-8.769544,3.016366
-1.675451,-10.954484,0.37972
-2.61138,-7.290097,4.031443
-1.673753,-10.776571,0.380987
-2.265062,-7.474334,3.364995
-1.402933,-10.926601,0.594799
-2.676597,-7.418896,3.581183
-1.538719,-10.778714,0.548437
-2.828881,-7.598757,3.205884
-2.070888,-10.813765,0.570082
-3.052469,-6.999837,4.136933
-2.120631,-10.361861,0.076928
-2.895191,-8.044578,2.757795
-2.059439,-10.401575,0.566185
-2.817665,-8.016513,2.937613
-2.707015,-10.471424,0.017395
-2.329017,-7.426951,2.512305
-3.653234,-8.058658,2.785718
-2.06117,-10.232693,-0.251853
-2.34011,-8.984514,2.076419
-1.311249,-10.66363,0.05485
-0.358231,-9.173113,1.758072
-0.203144,-10.751513,-0.00541
-0.965496,-8.686614,3.132827
0.224402,-10.888007,0.940354
-0.505883,-7.943981,3.602869
0.690188,-10.587193,0.756572
-0.017923,-8.299718,3.604937
0.507015,-10.618203,0.367641
0.13144,-8.844417,2.719632
0.326861,-9.48564,1.105725
1.368437,-9.351501,2.319866
0.220281,-9.861128,1.759148
1.044093,-9.159817,2.939732
0.435476,-10.085027,1.154651
0.495572,-8.648036,3.311484
0.724618,-10.507307,0.390013
-0.000809,-8.676752,2.756813
0.428992,-9.385414,1.887275
1.252942,-9.174981,1.853179
0.557575,-10.219076,1.903923
0.842819,-9.163393,2.735797
1.007921,-10.361214,1.034109
0.910329,-8.736153,3.332014
0.720444,-9.384272,0.974398
1.860376,-9.600569,0.471087
1.144958,-10.034971,1.195514
0.86124,-9.548129,2.259097
-0.00307,-9.250299,2.464765
0.916218,-10.340932,0.446511
0.240203,-9.691002,1.982233
0.968425,-9.360808,2.712352
1.291775,-10.438507,0.912687
0.462562,-8.268272,3.605976
0.868877,-10.57404,0.485211
0.627002,-8.61166,1.456199
0.525233,-10.08377,1.322525
1.162413,-9.230256,2.442241
0.502053,-9.445262,1.462419
1.721896,-9.735467,1.34634
0.4266,-8.891791,3.295532
1.681233,-10.176028,1.047797
-0.229905,-8.868055,2.931287
1.54692,-10.602897,-0.195511
0.309061,-8.18779,4.194046
1.546425,-10.249886,0.037774
0.634388,-8.677352,3.116537
1.110805,-10.195204,0.973816
0.950682,-8.780231,3.146263
0.617406,-9.653303,1.10904
0.442389,-9.152821,1.986476
-0.161164,-9.516019,2.185395
0.842848,-9.434506,1.522386
-0.209706,-9.694707,2.039284
1.426626,-9.668704,1.12025
-0.186385,-9.608512,2.125354
1.266882,-9.868765,1.22252
-0.37467,-9.221604,2.804819
1.311847,-10.564752,0.417284
-0.722751,-8.880685,2.718507
1.874944,-10.615467,0.713281
-0.191442,-8.60792,2.662937
2.104998,-10.345378,0.887843
-0.307005,-8.758441,2.753485
1.715969,-10.50769,0.572391
-0.671137,-8.528801,3.233028
2.058285,-9.98907,-0.398015
1.665504,-9.620168,1.55629
2.014507,-9.933681,-0.191999
1.396329,-9.017062,2.355726
1.72363,-10.594296,-0.10334
0.584048,-9.046529,3.137988
0.520464,-9.764005,0.483533
0.820179,-9.193467,2.332538
0.256322,-9.894876,1.730002
1.258113,-9.49724,1.556224
-0.321553,-9.659731,2.277756
1.55742,-10.691399,-0.170048
-0.146182,-7.822902,4.526402
1.676306,-10.686377,0.54654
0.053847,-8.445095,3.048676
1.311912,-10.430448,0.411849
0.525629,-8.724847,3.143536
0.870909,-9.507968,1.001184
1.357794,-9.116613,2.163136
0.433965,-9.852665,1.340014
1.860079,-10.907806,-0.307511
0.000519,-8.229398,3.552602
1.945717,-10.723119,0.738546
0.32906,-8.591847,2.924077
1.978239,-10.58004,0.8069
0.28124,-8.51024,2.845706
1.696346,-10.415391,0.5719
0.364914,-8.260826,3.745287
1.077124,-9.483905,0.622834
1.644235,-9.628386,0.590529
1.649072,-9.943995,0.947684
1.772149,-9.515114,0.873363
1.438881,-10.003298,1.3669
1.774604,-10.795447,0.284262
-0.028738,-8.775929,2.6827
1.712575,-10.223739,1.298942
-0.000441,-8.538089,3.626095
1.656379,-10.452339,0.984523
0.077011,-8.470065,3.472584
1.266077,-10.641947,0.487446
0.28772,-8.461811,3.488926
0.937661,-9.393316,1.196693
1.496793,-9.779997,1.434273
0.217201,-9.205136,2.944896
1.771736,-9.81095,1.380556
0.604117,-9.055368,2.232748
1.827369,-10.080803,1.373586
-0.066346,-8.772372,3.332926
1.612727,-10.987604,0.246769
-0.103316,-8.389623,3.237072
1.970631,-10.466347,0.824178
0.389764,-8.486569,3.004663
1.822725,-10.801624,1.145896
0.551006,-8.48548,2.515255
1.650291,-10.68588,1.109256
-0.281954,-7.633477,4.751033
0.58664,-9.796059,0.27107
1.737032,-9.182667,1.749959
1.561792,-9.683937,-0.050126
1.682123,-9.586593,1.860199
1.901212,-10.113636,0.075057
0.87745,-9.725746,1.999321
1.092499,-9.999395,0.911384
0.753448,-9.072884,3.131135
1.150543,-9.871247,0.9708
1.063051,-9.108594,3.111582
0.708249,-9.285851,1.415188
1.2704,-10.285028,0.658058
-0.003026,-8.896637,3.153459
1.886513,-10.735406,0.605581
-0.278515,-8.4234,2.861375
2.36549,-10.68924,0.565595
-0.147222,-8.416448,3.181817
2.018994,-10.528677,0.641393
0.166733,-8.138363,3.60345
1.685719,-10.366316,0.096743
0.931398,-8.921622,1.652177
0.363917,-9.590034,2.472974
2.152643,-10.269879,0.813128
0.32068,-8.698635,2.906158
2.503869,-9.862987,0.887517
0.561064,-9.096333,2.511935
1.944223,-10.789558,0.588508
0.222506,-7.528304,4.711812
1.141746,-10.077326,-0.1747
2.002467,-9.067319,1.454203
1.871644,-9.838483,1.182881
1.888174,-10.961767,-0.694103
0.743979,-8.729648,2.393217
1.88689,-10.68692,0.92186
0.011856,-7.937117,4.47639
1.629072,-10.463432,0.643453
0.488933,-8.463762,3.389865
0.997533,-9.892229,0.943794
1.277584,-8.825378,2.436882
-0.287953,-9.380415,2.998214
2.092067,-10.600171,0.165821
0.285476,-8.700944,2.586149
1.999691,-10.659931,0.658003
-0.023084,-8.34804,3.188568
2.348068,-10.376884,0.429047
0.252381,-8.268909,3.692697
1.910433,-10.388888,0.716642
0.483438,-8.47493,3.566714
0.451496,-9.166872,1.596477
2.055294,-9.732431,0.78851
1.059414,-9.479657,2.165721
2.058417,-9.593497,1.312148
0.447933,-9.21535,3.036888
2.268168,-10.474511,0.389762
1.545904,-8.744148,2.762338
2.523751,-9.865323,0.173196
1.678143,-9.118871,2.417103
1.7976,-9.344658,0.650879
2.756417,-10.510035,-0.123873
-0.316978,-8.58532,3.631589
2.716992,-10.191215,0.415703
0.511491,-8.614701,3.044094
1.934331,-9.490067,1.026122
2.618005,-9.701692,1.165604
-0.033516,-9.30106,2.783136
3.136151,-10.057281,0.348123
0.183084,-8.499805,2.933177
2.313702,-9.542317,0.022307
2.666247,-10.349098,-0.035206
-0.501847,-8.633611,3.619569
2.646286,-9.738427,0.187608
1.707593,-8.837057,2.210708
1.062783,-9.671331,2.209684
2.19853,-9.181792,2.075408
2.08188,-9.91132,0.974701
1.678457,-9.186429,1.709713
-0.176132,-9.191531,3.320104
3.434404,-9.53847,-0.105918
2.372995,-9.435137,1.453828
3.505732,-9.5196,0.301144
2.523263,-9.045358,1.928245
3.635665,-10.06547,0.131438
1.824338,-9.196767,1.389828
3.008904,-10.20742,0.739066
1.468682,-8.837489,2.044179
3.147202,-10.348285,0.661042
0.738593,-8.649273,2.453599
2.743072,-10.519663,0.185676
0.748568,-8.694832,2.524948
2.968393,-10.462459,0.783975
0.768096,-8.656242,2.42045
3.271701,-10.199636,0.680054
0.669675,-8.579228,2.57123
3.311473,-10.639965,0.66765
0.734785,-8.472402,2.266232
3.1307,-10.068928,-0.052132
0.295734,-8.925433,2.845963
2.96243,-10.272928,0.665562
0.533458,-8.545882,2.819169
3.132172,-10.223551,0.641459
0.681356,-8.481341,2.935905
2.636977,-10.21101,0.647046
0.541218,-7.940882,3.183105
0.106182,-9.442756,2.348122
2.884099,-10.079989,-0.069317
2.408069,-9.095326,1.623788
2.853776,-9.882876,0.359953
2.090532,-9.438544,1.756009
3.637996,-9.973348,-0.11175
1.17412,-8.947119,2.572953
2.70816,-10.349265,0.858799
0.452177,-8.493616,3.189873
2.846287,-10.203793,0.692107
0.942365,-8.588355,2.806457
2.221728,-9.988638,0.434256
2.068697,-8.927464,1.449452
1.021383,-9.525027,2.196762
2.557833,-9.673425,1.167257
0.691878,-9.336539,2.395356
2.420324,-9.670042,1.413151
0.403393,-9.227879,2.48514
2.475249,-10.008531,1.037084
-0.725492,-8.676596,3.750486
2.511031,-9.948791,0.240274
0.040396,-8.993863,3.07795
2.058692,-9.937525,0.095713
1.436318,-8.672295,2.32768
1.89872,-9.855375,0.949935
2.030838,-9.045283,1.63713
2.044227,-9.568625,0.62099
1.880641,-9.03644,2.103582
-0.871163,-9.155968,3.435503
3.109386,-9.76888,-0.189891
2.23567,-9.071964,1.692949
2.933742,-9.750555,0.108992
1.866859,-9.476524,1.549029
3.162423,-10.070593,-0.352559
1.439665,-8.742476,2.652029
2.811882,-10.253884,0.258076
0.964512,-8.470065,3.256481
2.297224,-10.015308,0.599024
1.326529,-8.85224,2.775761
1.83046,-9.483693,0.539988
2.34003,-10.000319,0.728623
-0.150748,-9.01992,2.704048
3.038594,-10.46934,0.550688
0.127048,-8.28587,3.030237
2.804144,-10.144844,0.498919
0.205281,-8.441185,3.25211
2.444898,-10.246925,0.337884
1.032951,-8.411721,2.659613
0.961742,-9.595134,1.503244
3.165009,-10.335349,-0.470946
0.200997,-8.795291,2.861115
3.154845,-10.144079,0.328905
0.626587,-8.742868,2.638137
1.725624,-9.558263,1.403856
2.042983,-8.75666,1.862049
0.693259,-9.976532,1.941046
3.065867,-10.371234,0.400491
-0.375324,-8.243216,3.730452
2.119061,-9.55931,-0.220505
2.513494,-9.315107,1.434372
2.857629,-9.469213,0.671486
2.210593,-9.516888,0.927019
1.295954,-9.698833,1.85806
2.761986,-10.150441,-0.509333
0.649071,-9.037199,2.709141
2.141285,-10.43555,0.426521
0.406806,-8.504276,2.99189
2.238989,-10.160499,0.585478
1.045165,-8.787683,2.712049
1.422824,-9.44585,0.740786
3.39662,-9.94736,-0.503909
2.458216,-9.10843,1.141235
3.057068,-10.286217,0.538658
0.343126,-8.696572,2.663346
2.789979,-10.162906,0.500214
0.812041,-8.575404,3.108544
1.970521,-9.780261,0.704662
2.110637,-9.092322,1.397083
0.999358,-9.650411,2.134642
2.851605,-10.276076,0.694027
-0.0057,-8.475477,3.440297
2.688985,-9.985598,-0.074111
1.811982,-9.004589,2.090662
2.215937,-9.531626,0.374444
2.304737,-9.677447,1.346478
0.775258,-9.213039,2.430933
3.069362,-10.019676,0.723821
0.163803,-8.646871,3.554785
2.795132,-10.060749,0.257394
2.850045,-8.748406,1.427398
2.613072,-9.113324,2.922234
3.370335,-9.316667,0.83294
1.110604,-10.977592,0.710413
-0.627502,-8.215953,3.272917
1.151836,-10.760944,0.295953
-0.870224,-7.806284,4.740315
0.131491,-9.495073,0.824213
1.404091,-10.501431,-0.051973
-0.758965,-8.538568,3.551283
1.626631,-10.475604,0.268689
-0.463935,-8.216582,3.517009
0.891515,-9.955789,0.983033
1.063337,-8.657996,2.535908
0.47588,-9.757278,1.709932
1.337123,-10.117877,0.866634
-0.517381,-8.848783,3.352145
2.111325,-10.428712,-0.055849
-0.4361,-8.602638,3.331273
1.768894,-10.26922,0.383811
0.362583,-8.622402,3.288085
1.02565,-9.822527,0.880515
1.04963,-9.28179,2.562997
-2.371936,-9.483073,2.732981
-0.995552,-8.43031,5.051439
-1.588194,-9.921332,0.99934
-1.143775,-9.51717,2.152061
-1.669357,-10.116818,-0.226252
-2.066305,-8.559162,2.449921
-0.463517,-9.920735,1.656429
-1.953777,-9.275028,2.331953
-0.508289,-9.538859,1.336204
-1.910138,-10.36635,0.338344
-0.026456,-8.202774,4.53785
-1.448492,-10.444595,0.644911
-0.589572,-8.43226,2.994668
-2.109401,-10.247074,0.578091
-0.444244,-8.599854,3.390549
-1.852677,-10.416301,0.199154
-0.865145,-8.60524,3.258628
-0.34618,-9.777595,0.48167
-0.875919,-9.116999,3.495534
-0.323544,-9.76399,1.089035
-1.466568,-9.285672,1.863527
-0.37861,-9.818404,1.65004
-1.927452,-9.62517,1.750281
-0.898152,-10.244135,1.180559
-1.316691,-8.60895,2.99778
-0.824367,-9.541329,0.835903
-1.582328,-9.487623,0.786735
-1.816981,-9.810569,0.84733
-1.92817,-9.577765,0.876278
-2.390012,-9.819938,0.684263
-1.733946,-9.074024,2.795557
-1.155202,-9.744521,1.272159
-2.016244,-9.361981,2.166426
-1.062666,-10.103532,1.225113
-1.709242,-9.173492,2.613489
-1.116416,-10.243113,0.71862
-1.862254,-8.270333,3.630263
-0.713592,-9.573455,1.302925
-1.733946,-9.938766,1.098503
-0.091099,-9.058104,3.199731
-1.925809,-10.255563,0.773327
-0.279762,-8.702444,3.034052
-1.851044,-10.203544,0.962578
-0.213802,-8.671799,3.394499
-1.781286,-10.379735,0.644258
-1.27599,-8.136815,4.104979
-0.506047,-10.220303,0.040266
-1.329021,-8.641512,2.558204
-0.528139,-9.918416,1.618263
-1.766812,-9.260011,2.500852
-0.960434,-10.122564,0.775602
-1.564502,-9.111678,2.536657
-0.415514,-10.035177,0.400789
-2.091117,-8.83036,1.735905
-2.255338,-9.763914,0.609444
-1.767247,-9.486698,0.668744
-2.296159,-9.956886,0.733703
-2.552328,-9.472224,1.411708
-1.331296,-9.385151,3.114857
-1.765724,-10.567897,0.581465
-0.352187,-8.422564,3.216251
-1.627731,-10.374294,-0.024486
-0.934696,-8.879137,2.93972
-1.12756,-10.363085,0.521501
-1.871787,-8.285494,3.485599
-0.903485,-9.942031,1.060196
-1.183095,-8.384375,4.362834
-0.774644,-9.609966,1.083137
-1.871721,-9.098077,2.017986
-0.102951,-9.776961,1.962527
-1.978264,-9.202332,1.858336
-0.251152,-9.596559,2.652776
-1.873789,-9.502586,1.697054
-0.277608,-8.979214,3.697844
-1.568093,-10.176336,0.60693
